YEAR,SUBSECTOR,CE,CI,EI,CS,SA,AE,EP,LPCU,CPT_1,CPT_2,CPT_3,CET_1,CET_2,CET_3,FSIZE,FLEV,INNOV,TANG,CO2_TAX_1,CO2_TAX_2,CO2_TAX_3,CO2_T1,CO2_T2,CO2_T3
2010,A,8.555350139,4.478667386,0.02982790574,0.5204653481,6.899445203,1.423485362,0.3805591111,5.313078872,4.163864744,4.46489474,4.640985999,7.254320144,7.555350139,7.731441398,5.046854002,0.2974989227,3.879497287,4.427778137,14583.6,29167.2,43750.8,17960571.17,35921142.34,53881713.51
2010,A,8.495161337,4.476943894,0.04062831361,0.3261664595,6.986390391,1.283102474,0.3278617504,5.427744402,4.355258947,4.656288943,4.832380202,7.194131342,7.495161337,7.671252596,5.051696497,0.2206390213,3.829753919,4.445432942,22659.95,45319.9,67979.85,15636204.49,31272408.99,46908613.48
2010,A,8.55719685,4.478570307,0.03269643691,0.6444446398,5.459436371,1.362836026,0.5318342211,5.157572806,3.791638025,4.092668021,4.26875928,7.256166854,7.55719685,7.733288109,5.01779269,0.2662360101,3.696880372,4.427778137,6189.25,12378.5,18567.75,18037105.86,36074211.72,54111317.58
2010,A,8.581881886,4.474636683,0.04987819207,0.3776127265,5.770538292,1.343324437,0.4312756764,5.30813567,4.240970858,4.542000854,4.718092113,7.28085189,7.581881886,7.757973145,5.07107155,0.2555781966,3.542451947,4.425762393,17416.9,34833.8,52250.7,19092020.42,38184040.83,57276061.25
2010,A,8.601097849,4.476870709,0.05418581643,0.3218172172,6.510409115,1.345354201,0.3859213155,5.353788558,4.34746565,4.648495646,4.824586905,7.300067853,7.601097849,7.777189108,5.069123963,0.2567013211,3.538322333,4.411215523,22256.95,44513.9,66770.85,19955740.75,39911481.51,59867222.26
2010,A,8.488374862,4.476171984,0.04009014531,0.3257090042,6.638410127,1.355004854,0.2780469744,5.498212378,4.349487337,4.650517333,4.826608592,7.187344866,7.488374862,7.664466121,5.074271403,0.2619952634,3.829753919,4.407815642,22360.8,44721.6,67082.4,15393765.49,30787530.97,46181296.46
2010,A,8.490827766,4.476893268,0.03087436992,0.4928159797,6.126574165,1.33538673,-14.84254223,#NUM!,3.251966554,3.55299655,3.729087809,7.18979777,7.490827766,7.666919025,5.044433918,0.2511532594,3.754118894,4.407645797,1786.35,3572.7,5359.05,15480955.79,30961911.59,46442867.38
2010,A,8.522530818,4.476510699,0.03404686128,0.4812273512,6.290483165,1.304771696,0.5023197542,5.216393946,4.131788628,4.432818624,4.608909883,7.221500823,7.522530818,7.698622077,5.032908731,0.2335823939,3.844849801,4.459030425,13545.3,27090.6,40635.9,16653319.83,33306639.65,49959959.48
2010,A,8.497795955,4.47651426,0.0278908243,0.6407964263,5.215591078,1.361468932,0.4423001274,5.272071931,3.803091636,4.104121631,4.28021289,7.196765959,7.497795955,7.673887214,5.05179673,0.2654992145,3.895698727,4.425762393,6354.65,12709.3,19063.95,15731348.76,31462697.52,47194046.27
2010,A,8.47781828,4.477143771,0.1001554321,0.1762595951,5.006000018,1.302303936,0.4720465966,5.265659161,4.304722047,4.605752042,4.781843301,7.176788284,7.47781828,7.653909539,5.054356385,0.2321300945,3.538448052,4.380211242,20170.75,40341.5,60512.25,15024093.72,30048187.45,45072281.17
2010,A,8.484043478,4.47702792,0.01526767421,0.8670808991,6.68989046,1.309278233,0.3387761602,5.412819259,3.113057156,3.414087152,3.590178411,7.183013483,7.484043478,7.660134738,5.059764048,0.2362204038,3.598681099,4.445386223,1297.35,2594.7,3892.05,15241000.69,30482001.39,45723002.08
2010,A,8.486261144,4.476748615,0.04001131459,0.3885466763,6.047460932,1.323380481,0.3270774278,5.39997814,4.207688213,4.508718209,4.684809468,7.185231148,7.486261144,7.662352403,5.036313438,0.2443594154,3.836134149,4.441930675,16132,32264,48396,15319025.82,30638051.65,45957077.47
2010,A,8.590924809,4.474923975,0.03573241444,0.4650922823,6.462779473,1.392520582,0.3352040863,5.415869075,4.225596132,4.526626127,4.702717386,7.289894814,7.590924809,7.767016068,5.084980002,0.2818777598,3.761627185,4.429542347,16811.1,33622.2,50433.3,19493724.04,38987448.08,58481172.11
2010,A,8.48169742,4.477066664,0.03951921602,0.4419808729,5.406162413,1.303187474,0.9620538433,4.931323595,4.066422839,4.367452834,4.543544093,7.180667424,7.48169742,7.657788679,5.029529871,0.232650697,3.588383768,4.552266582,11652.6,23305.2,34957.8,15158890.79,30317781.57,45476672.36
2010,A,8.563772692,4.47879739,0.04543258951,0.4706315702,4.863789904,1.33695764,0.6107072236,5.156001243,4.038556583,4.339586578,4.515677837,7.262742697,7.563772692,7.739863951,5.067951948,0.2520331461,3.769007871,4.425778687,10928.4,21856.8,32785.2,18312291.65,36624583.31,54936874.96
2010,A,8.552990741,4.478538307,0.0464301238,0.3326376655,6.581822542,1.326521107,0.3809614486,5.363739805,4.312997762,4.614027757,4.790119016,7.251960746,7.552990741,7.729082,5.067334999,0.2461484444,3.836134149,4.600831373,20558.8,41117.6,61676.4,17863261.08,35726522.15,53589783.23
2010,A,8.683426548,4.478770184,0.0600542567,0.4056209572,5.658678874,1.32776191,0.848566753,5.013470916,4.180757924,4.48178792,4.657879179,7.382396553,7.683426548,7.859517807,5.065277134,0.2468529242,3.890309217,4.447127009,15162.05,30324.1,45486.15,24121069.08,48242138.17,72363207.25
2010,A,8.668065595,4.478097571,0.06307204738,0.3217232822,6.816941916,1.233544876,0.4568176877,5.298161146,4.337044737,4.638074732,4.814165991,7.367035599,7.668065595,7.844156854,5.049059011,0.1893282362,3.769081787,4.426153268,21729.25,43458.5,65187.75,23282821,46565642,69848463
2010,A,8.483225356,4.476607407,0.04135107975,0.3749488453,6.116049498,1.462273814,0.2989292841,5.389090918,4.204147125,4.505177121,4.68126838,7.18219536,7.483225356,7.659316615,5.029688083,0.3161335512,3.831613855,4.550839605,16001,32002,48003,15212316.78,30424633.56,45636950.33
2010,A,8.542864868,4.478840698,0.03352499819,0.4509407182,6.435688619,1.353669209,0.2793379625,5.498298421,4.213067292,4.514097287,4.690188546,7.241834873,7.542864868,7.718956128,5.075940932,0.2612670853,3.889749775,4.549530475,16333.05,32666.1,48999.15,17451584.84,34903169.67,52354754.51
2010,A,8.504626925,4.477162049,0.02896726354,0.5442998256,6.924021316,1.331768367,0.4573126585,5.204718896,4.054459837,4.355489833,4.531581092,7.203596929,7.504626925,7.680718184,4.989360814,0.2491186719,3.678973376,4.441930675,11336,22672,34008,15980741.6,31961483.21,47942224.81
2010,B,8.553577879,4.475326812,0.06640487184,0.360646,3.208604193,1.143034233,0.6718253884,5.307338208,4.107452496,4.408482492,4.584573751,7.252547883,7.553577879,7.729669138,5.192653858,0.1251355635,3.477121255,4.380211242,12807.15,25614.3,38421.45,17887427.35,35774854.7,53662282.04
2010,B,8.581836154,4.482134947,0.03662857164,0.6095688379,5.56734218,1.403956331,0.3015157601,5.378546935,3.815338621,4.116368617,4.292459876,7.280806158,7.581836154,7.757927413,5.005210552,0.2877271335,4.01924095,4.447158031,6536.4,13072.8,19609.2,19090010.11,38180020.21,57270030.32
2010,B,8.593720621,4.474965296,0.03314649857,0.6100980451,6.566987604,1.479868431,0.2575798012,5.414416928,3.930607775,4.231637771,4.40772903,7.292690626,7.593720621,7.76981188,4.995551837,0.3242642527,3.698970004,4.381818772,8523.3,17046.6,25569.9,19619621.55,39239243.09,58858864.64
2010,B,8.602916555,4.476977735,0.05756951653,0.3264950774,6.522157908,1.373011575,0.3622324545,5.340816734,4.288357674,4.589387669,4.765478929,7.30188656,7.602916555,7.779007814,5.037478291,0.2716740205,3.952114085,4.381818772,19424.85,38849.7,58274.55,20039485.16,40078970.31,60118455.47
2010,B,8.502637823,4.479923541,0.04011502945,0.4917034818,5.811069533,1.759185548,0.3554371491,5.167373346,3.961290549,4.262320544,4.438411804,7.201607828,7.502637823,7.678729082,4.963447812,0.4315551301,3.602059991,4.590919818,9147.25,18294.5,27441.75,15907715.95,31815431.9,47723147.85
2010,B,8.598822271,4.477036405,0.1283850824,0.1321857059,7.681488266,1.400044121,0.1748877307,5.617740371,4.469844098,4.770874094,4.946965353,7.297792275,7.598822271,7.77491353,5.006641436,0.285736796,3.859198362,4.565328243,29501.5,59003,88504.5,19851451.87,39702903.75,59554355.62
2010,B,8.662575267,4.478929765,0.153841159,0.1757745301,6.141481514,1.630608733,4.871423225,4.063338239,4.260108373,4.561138369,4.737229628,7.361545271,7.662575267,7.838666526,4.963343865,0.3867320958,3.751663946,4.531478917,18201.55,36403.1,54604.65,22990333.5,45980667,68971000.51
2010,B,8.576987614,4.479755839,0.09466603474,0.2198733084,6.043410931,1.504849961,0.3766682188,5.244130772,4.295463737,4.596493732,4.772584991,7.275957619,7.576987614,7.753078873,4.997582952,0.3354819247,3.615213335,4.409002703,19745.3,39490.6,59235.9,18878071.15,37756142.3,56634213.45
2010,B,8.570253445,4.476028692,0.0467617129,0.3379007456,11.64876878,1.273615881,0.1310306418,5.606853833,4.342032628,4.643062623,4.819153882,7.269223449,7.570253445,7.746344704,4.829265167,0.2148339112,3.828981954,4.39017531,21980.25,43960.5,65940.75,18587605.61,37175211.22,55762816.84
2010,B,8.629459857,4.477445396,0.0860746881,0.2101966454,7.953557703,1.314980999,0.2421771407,5.490899162,4.42772948,4.728759475,4.904850734,7.328429862,7.629459857,7.805551116,4.993951787,0.2395327378,3.838471279,4.424456931,26775,53550,80325,21302465.05,42604930.11,63907395.16
2010,B,8.688190765,4.478011755,0.04451562319,0.5412026395,5.76995639,1.392671344,0.3003041741,5.445724108,4.021121047,4.322151043,4.498242302,7.38716077,7.688190765,7.864282025,5.067134116,0.2819554992,3.897352134,4.57616852,10498.35,20996.7,31495.05,24387134.29,48774268.59,73161402.88
2010,B,8.632431677,4.476734809,0.06847137114,0.3538106329,6.462908466,1.531395544,0.3600502176,5.219538501,4.172967609,4.473997604,4.650088863,7.331401682,7.632431677,7.808522936,4.960988958,0.3470008424,3.99409709,4.551998619,14892.5,29785,44677.5,21448734.91,42897469.81,64346204.72
2010,B,8.185525564,4.469752047,0.05401422692,0.1426163927,6.360916788,1.208109801,0.2291028492,5.583439293,4.326310253,4.627340249,4.803431508,6.884495568,7.185525564,7.361616823,5.025576191,0.1722606679,3.668851648,4.380211242,21198.75,42397.5,63596.25,7664707.185,15329414.37,22994121.56
2010,B,8.341430185,4.4697665,0.04050817783,0.2305661959,6.808367371,1.416453842,0.1422340198,5.76407645,4.427163839,4.728193835,4.904285094,7.040400189,7.341430185,7.517521444,5.068282361,0.2940115872,3.895201475,4.389768361,26740.15,53480.3,80220.45,10974890.32,21949780.65,32924670.97
2010,B,8.443177846,4.469173229,0.03467378906,0.402036482,7.162657819,1.390111995,0.1533414193,5.645954376,4.198083605,4.4991136,4.675204859,7.14214785,7.443177846,7.619269105,4.974663646,0.2806335005,3.89580915,4.455362657,15779.15,31558.3,47337.45,13872280.14,27744560.28,41616840.42
2010,B,8.306888333,4.469532697,0.03976724256,0.2559114609,6.349113427,1.383042874,0.1779873832,5.635802474,4.301235151,4.602265147,4.778356406,7.005858337,7.306888333,7.482979592,5.027027336,0.2769566157,3.989271792,4.561661787,20009.45,40018.9,60028.35,10135807.11,20271614.22,30407421.33
2010,B,8.312198888,4.469624991,0.02688067499,0.3930036811,5.193502357,1.478253776,0.2079164337,5.615638962,4.149800862,4.450830858,4.626922117,7.011168893,7.312198888,7.488290148,5.103276777,0.3235261656,3.989449818,4.587183207,14118.9,28237.8,42356.7,10260508.7,20521017.39,30781526.09
2010,B,8.270413366,4.46985698,0.02407553819,0.4057213184,5.370494308,1.560532829,0.1787119066,5.635311895,4.157425034,4.458455029,4.634546288,6.96938337,7.270413366,7.446504625,5.080738293,0.359193231,3.89580915,4.470322271,14368.95,28737.9,43106.85,9319301.663,18638603.33,27957904.99
2010,B,8.402869313,4.46855292,0.03277189435,0.3338598351,6.296240794,1.585684152,0.1433813534,5.739459983,4.330916776,4.631946772,4.808038031,7.101839318,7.402869313,7.578960572,5.096169344,0.369357385,3.900367129,4.389768361,21424.8,42849.6,64274.4,12642685.01,25285370.02,37928055.03
2010,B,8.437952685,4.468877728,0.03754797351,0.3160352655,5.982307428,1.490112112,0.164118135,5.729508662,4.338231319,4.639261315,4.815352574,7.13692269,7.437952685,7.614043944,5.11788418,0.3289095552,3.895256753,4.422212171,21788.7,43577.4,65366.1,13706377.52,27412755.04,41119132.56
2010,B,8.321450837,4.470056385,0.02741134786,0.3834631534,5.298861302,1.540973305,0.1869041596,5.646143787,4.203652865,4.504682861,4.68077412,7.020420841,7.321450837,7.497542096,5.105557869,0.3510594915,3.751663946,4.455362657,15982.8,31965.6,47948.4,10481437.31,20962874.62,31444311.93
2010,B,8.305881608,4.46973,0.02894769891,0.3094214276,7.116785811,1.727858267,0.1201518331,5.714464764,4.321116649,4.622146645,4.798237904,7.004851612,7.305881608,7.481972867,5.03170328,0.4212488264,3.836070809,4.588350153,20946.75,41893.5,62840.25,10112338.81,20224677.63,30337016.44
2010,B,8.329698596,4.469318764,0.05117766651,0.2509614073,5.654020652,1.273672394,0.2147385722,5.562367224,4.229409203,4.530439199,4.706530458,7.0286686,7.329698596,7.505789855,4.999335021,0.2148687492,3.829689641,4.588350153,16959.35,33918.7,50878.05,10682394.2,21364788.4,32047182.61
2010,C,8.50035593,4.478738774,0.05573682832,0.314285,6.452237313,1.531371451,0.5062189469,5.079021976,4.190662197,4.491692192,4.667783451,7.199325934,7.50035593,7.676447189,4.968440918,0.346990569,3.655426588,4.590027745,15511.8,31023.6,46535.4,15824351.97,31648703.94,47473055.91
2010,C,8.642902214,4.479662049,0.06225932006,0.2981429717,8.710742242,1.518111484,0.1976005622,5.477464212,4.356757037,4.657787033,4.833878292,7.341872219,7.642902214,7.818993473,4.954556053,0.3412868484,4.00479411,4.408985768,22738.25,45476.5,68214.75,21972132.97,43944265.94,65916398.9
2010,C,8.690416082,4.478700332,0.07079260834,0.2948770875,8.519037113,1.587013797,0.1331868152,5.636654361,4.37037336,4.671403356,4.847494615,7.389386086,7.690416082,7.866507341,4.961696297,0.3698857555,3.76930346,4.43858981,23462.45,46924.9,70387.35,24512414.19,49024828.37,73537242.56
2010,C,8.621947371,4.476502009,0.02388946134,0.9904260217,5.325880783,1.377835192,0.6839525262,5.070802291,3.66581074,3.966840736,4.142931995,7.320917375,7.621947371,7.79803863,5.045025522,0.2742237929,3.956408571,4.563219956,4632.45,9264.9,13897.35,20937140.89,41874281.77,62811422.66
2010,C,8.520717718,4.476850638,0.04371683626,0.3217205247,6.855213045,1.421240385,0.1814705922,5.648244834,4.334177203,4.635207198,4.811298457,7.219687722,7.520717718,7.696808977,5.059718631,0.2963892593,3.873029812,4.441820772,21586.25,43172.5,64758.75,16583940.17,33167880.34,49751820.51
2010,C,8.606358649,4.477865512,0.03804610172,0.4468840471,6.631137092,1.387797383,0.2083433363,5.615294435,4.241719516,4.542749512,4.718840771,7.305328653,7.606358649,7.782449908,5.076400114,0.2794337186,3.751125072,4.44180507,17446.95,34893.9,52340.85,20198943.43,40397886.87,60596830.3
2010,C,8.605943936,4.480082186,0.03765026076,0.4523565522,6.171617369,1.418354254,0.2198345324,5.610333255,4.236336946,4.537366942,4.713458201,7.30491394,7.605943936,7.782035195,5.104213884,0.2949575205,3.951823035,4.538623996,17232.05,34464.1,51696.15,20179664.45,40359328.9,60538993.35
2010,C,8.445963503,4.468653221,0.03642874486,0.574589571,4.569234645,1.475547559,0.3380820388,5.298689563,3.722502298,4.023532294,4.199623553,7.144933507,7.445963503,7.622054762,4.996664874,0.322285484,3.94275192,4.422212171,5278.4,10556.8,15835.2,13961545.86,27923091.73,41884637.59
2010,C,8.348973228,4.470022004,0.0290538385,0.5321260608,4.341345301,1.341822769,0.3718438456,5.354053092,3.854217959,4.155247955,4.331339214,7.047943233,7.348973228,7.525064487,5.052108847,0.2547450953,3.941859127,4.422228598,7148.55,14297.1,21445.65,11167172.7,22334345.41,33501518.11
2010,C,8.442623134,4.469157164,0.0373641486,0.3336186655,7.067710577,1.397233745,0.1615082484,5.675018009,4.311342676,4.612372671,4.78846393,7.141593139,7.442623134,7.618714393,5.028481782,0.2843001367,3.89580915,4.455362657,20480.6,40961.2,61441.8,13854572.79,27709145.58,41563718.37
2010,C,8.321974533,4.469505642,0.04712552112,0.2236019145,7.026340692,1.358157731,0.1598908829,5.646234093,4.33794121,4.638971206,4.815062465,7.020944537,7.321974533,7.498065792,4.983008004,0.263708495,3.884851983,4.587183207,21774.15,43548.3,65322.45,10494084.02,20988168.04,31482252.06
2010,C,8.545662349,4.478669237,0.04654429921,0.3214857772,7.089951083,1.323489771,0.3116611917,5.425918297,4.334033328,4.635063323,4.811154582,7.244632353,7.545662349,7.721753608,5.041321613,0.2444218145,3.895312024,4.574540541,21579.1,43158.2,64737.3,17564360.93,35128721.86,52693082.8
2010,C,8.50902449,4.477202808,0.0294566063,0.5128021192,6.06357732,1.334654973,0.3921418728,5.351148014,4.101126455,4.402156451,4.57824771,7.207994495,7.50902449,7.685115749,5.069960241,0.2507426859,3.67182056,4.602059991,12621.95,25243.9,37865.85,16143380.93,32286761.86,48430142.79
2010,D,8.603130181,4.477895424,0.06353535523,0.311839661,8.301360913,1.546565497,0.1738615949,5.479566673,4.26964368,4.570673676,4.746764935,7.302100186,7.603130181,7.77922144,4.909138649,0.3534059811,3.751663946,4.602059991,18605.6,37211.2,55816.8,20049344.84,40098689.69,60148034.53
2010,D,8.543960369,4.475321951,0.04038689077,0.4305589992,6.721650616,1.58622491,0.2099400143,5.478429404,4.174601974,4.475631969,4.651723228,7.242930373,7.543960369,7.720051628,5.000889392,0.3695723766,3.931712067,4.409104301,14948.65,29897.3,44845.95,17495661.72,34991323.44,52486985.15
2010,D,8.536882658,4.477270144,0.03177644522,0.6016666667,5.491337415,1.402695937,0.3464047637,5.351925726,3.860936621,4.161966616,4.338057875,7.235852662,7.536882658,7.712973917,5.038473121,0.2870871201,3.751663946,4.602059991,7260,14520,21780,17212845.16,34425690.32,51638535.48
2010,D,8.570253445,4.476028692,0.04641230814,0.3404445564,7.937226793,1.365767232,0.1775916277,5.611077226,4.342033616,4.643063611,4.81915487,7.269223449,7.570253445,7.746344704,4.995876402,0.2678108122,3.828981954,4.39017531,21980.3,43960.6,65940.9,18587605.61,37175211.22,55762816.84
2010,D,8.63429849,4.479911622,0.1157879517,0.2435030035,4.644512357,1.295805635,0.5421633924,5.190608998,4.165144869,4.466174865,4.642266124,7.333268495,7.63429849,7.81038975,5.037279052,0.2282793242,3.64777405,4.427421187,14626.65,29253.3,43879.95,21541130.65,43082261.3,64623391.96
2010,D,8.524828674,4.47781664,0.0766702497,0.2459750234,6.501969717,1.481464576,0.2342415274,5.41809404,4.238046103,4.539076099,4.715167358,7.223798678,7.524828674,7.700919933,4.958449203,0.3249922972,3.97510999,4.536558443,17300,34600,51900,16741666.18,33483332.35,50224998.53
2010,D,8.505148872,4.478761441,0.07311278237,0.18167875,8.608444884,1.550805173,0.2031459227,5.469799933,4.448741093,4.749771089,4.925862348,7.204118877,7.505148872,7.681240131,4.968165284,0.3551736754,3.698970004,4.534432273,28102.25,56204.5,84306.75,15999959.26,31999918.52,47999877.77
2010,D,8.543960369,4.475321951,0.04038689077,0.4305589992,7.67211901,1.433369253,0.223731911,5.43736398,4.174604879,4.475634875,4.651726134,7.242930373,7.543960369,7.720051628,4.943449996,0.3023430648,3.931712067,4.409104301,14948.75,29897.5,44846.25,17495661.72,34991323.44,52486985.15
2010,D,8.628709719,4.476205205,0.03551767454,0.7677543186,5.420815515,1.551278327,0.7354099362,4.925553878,3.07318661,3.374216605,3.550307864,7.327679724,7.628709719,7.804800978,4.982773096,0.355370353,3.644537058,4.569643065,1183.55,2367.1,3550.65,21265702,42531404,63797106
2010,D,8.541875689,4.476143981,0.03763975208,0.5476629221,5.427931177,1.416966476,0.6392434313,5.059911433,3.927003162,4.228033158,4.404124417,7.240845694,7.541875689,7.717966948,5.016937283,0.2942670014,3.969462508,4.462383022,8452.85,16905.7,25358.55,17411881.14,34823762.27,52235643.41
2010,D,8.489477778,4.476314416,0.0288274303,0.6585027624,5.868493861,1.429092145,0.3888852551,5.221391466,3.70600475,4.007034745,4.183126004,7.188447782,7.489477778,7.665569037,4.966273175,0.3002550579,3.830331993,4.505149978,5081.65,10163.3,15244.95,15432908.53,30865817.06,46298725.58
2010,D,8.52401973,4.479283703,0.03238181711,0.6841760236,4.736427577,1.44139559,1.750077608,4.621975562,3.433377752,3.734407748,3.910499007,7.222989734,7.52401973,7.700110989,5.023816059,0.3062279315,3.77815125,4.590797267,2712.55,5425.1,8137.65,16710511.14,33421022.28,50131533.41
2010,D,8.595864073,4.48094472,0.1074736709,0.1656174863,7.681813412,1.555044225,0.2287870723,5.427873101,4.424547624,4.72557762,4.901668879,7.294834077,7.595864073,7.771955332,4.979047327,0.3569314723,3.763427994,4.477121255,26579.55,53159.1,79738.65,19716693.12,39433386.24,59150079.36
2010,D,8.523776055,4.47634809,0.03436864493,0.4872942943,7.646998037,1.59698181,0.2648674563,5.31365468,4.096889166,4.397919162,4.574010421,7.222746059,7.523776055,7.699867314,4.93998325,0.3738187914,4,4.561792841,12499.4,24998.8,37498.2,16701137.8,33402275.61,50103413.41
2010,D,8.666059273,4.478641104,0.04209589729,0.5782931935,5.795914627,1.379636888,0.3567906953,5.34573002,3.937023639,4.238053634,4.414144893,7.365029277,7.666059273,7.842150532,5.037908337,0.2751715985,3.932828767,4.588439788,8650.15,17300.3,25950.45,23175508.78,46351017.55,69526526.33
2010,D,8.689652217,4.477911405,0.03564764795,0.6265403481,6.767374293,1.444115282,0.3684967668,5.306305146,3.942533851,4.243563847,4.419655106,7.388622222,7.689652217,7.865743476,5.032340691,0.3075345072,3.874423831,4.574771832,8760.6,17521.2,26281.8,24469338.09,48938676.17,73408014.26
2010,D,8.609119647,4.477815658,0.035708574,0.4794203016,6.484378589,1.366213444,0.3002683712,5.472918556,4.199069196,4.500099192,4.676190451,7.308089652,7.609119647,7.785210907,5.085946698,0.2680499491,3.897352134,4.405448816,15815,31630,47445,20327765.95,40655531.91,60983297.86
2010,D,8.686246184,4.477670498,0.04681883628,0.4387652401,7.831079266,1.44866213,0.1672610409,5.617739334,4.253858749,4.554888745,4.730980004,7.385216189,7.686246184,7.862337443,5.002101237,0.3097079166,3.659631012,4.424456931,17941.5,35883,53824.5,24278183.45,48556366.9,72834550.35
